Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_6440,62,Urban,High,70,18278.913359425995,33509.402297669054,5904.627780619394,1279523.9351598197,132,104,3051,7,3084.7247976527237,Monthly,Wallet Balance,9,8.788632072888579,4,137212.0311171556
cust_6441,59,Urban,Middle,543,15162.100929716578,50406.93058630734,5549.761112840287,8233020.804836102,86,270,3877,7,3624.5699017623347,Daily,Credit Card,20,4.426177842706744,9,838943.7955327291
cust_6442,50,Urban,High,93,8022.016604931842,29695.950596119634,981.532451621071,746047.5442586613,110,268,2882,22,58.44858931779662,Monthly,Wallet Balance,16,70.30292795386515,3,85539.53013120724
cust_6443,32,Urban,Low,649,6636.796912520817,23471.4834799007,2684.9802156581204,4307281.19622601,328,280,359,31,1832.0957383360092,Weekly,Debit Card,17,51.96527362285691,3,436630.07175343303
cust_6444,50,Rural,High,886,19503.10256072816,47380.63220885068,2947.1404669311673,17279748.868805148,111,28,2197,43,4162.32048643827,Daily,Wallet Balance,0,17.929175189586392,5,1739587.7266372957
cust_6445,34,Suburban,Low,163,14255.412992595106,42674.88086072509,6927.11105202358,2323632.3177930024,208,217,98,14,3161.053967183913,Daily,Credit Card,1,34.86216154902438,10,242378.7047957083
cust_6446,35,Rural,Middle,81,7582.410995876291,26993.10500744437,3182.45095249826,614175.2906659796,289,357,2703,26,3076.3521921190427,Monthly,Wallet Balance,4,5.418889735458077,3,70885.35297053843
cust_6447,51,Urban,High,828,12843.257920736294,18978.547411901884,3816.338021311135,10634217.558369651,74,134,3742,3,1143.0634256131684,Weekly,Wallet Balance,9,48.195366325211566,9,1079634.2241241587
cust_6448,50,Urban,Middle,588,11434.808718757004,21932.508080581003,5370.54982392439,6723667.526629118,322,286,811,39,3160.4436673826535,Daily,UPI,11,69.66463248315758,1,677308.5308292205
cust_6449,47,Suburban,High,63,10495.555053852175,47880.56069147459,1759.362681823344,661219.968392687,249,34,2510,31,3930.7503364775503,Daily,Wallet Balance,12,51.11365284854949,6,78276.62167102992
cust_6450,63,Urban,Middle,612,12897.590957248758,30558.333271679116,6405.789564983761,7893325.66583624,108,211,1920,46,2008.7819243125587,Weekly,Wallet Balance,15,45.202793962659044,7,803768.1756214679
cust_6451,59,Rural,High,436,10757.150180385433,45229.78825352343,4160.087065774969,4690117.478648049,4,186,1875,36,910.4607267152343,Daily,UPI,2,66.47602918277039,1,476906.5175014473
cust_6452,55,Rural,High,48,13099.259170190748,26250.378429895703,1825.397031867514,628764.4401691558,215,331,4694,9,386.3712914761397,Monthly,Wallet Balance,3,37.379801736683255,5,77971.25837117752
cust_6453,39,Rural,Low,445,18152.295558850543,21175.767431875764,5711.376586878738,8077771.523688491,179,181,1240,27,2528.4783322421745,Daily,Credit Card,15,53.904221150018444,9,820692.913202728
cust_6454,32,Rural,Middle,920,19865.366713223986,59627.93180521932,7635.264570230592,18276137.376166068,155,272,2798,31,3419.292965749782,Monthly,Credit Card,9,67.22820108728834,6,1840600.091133732
cust_6455,22,Rural,Middle,74,14188.644598226787,64841.086703855886,4898.046460524244,1049959.7002687822,289,185,3070,31,813.1963046487789,Weekly,Wallet Balance,13,46.92844247756988,4,117829.37187455385
cust_6456,58,Suburban,Middle,826,18557.13782699115,79371.44301881097,5002.62875383738,15328195.84509469,225,27,684,50,2107.2181247732933,Weekly,Credit Card,20,38.34855903269107,4,1542133.9754470824
cust_6457,65,Rural,Middle,704,17169.62097512025,34541.099615901876,3421.1696113363946,12087413.166484658,105,112,2239,14,2843.216045721874,Daily,UPI,18,42.21146964228151,5,1218197.7086256049
cust_6458,16,Urban,Middle,542,5907.797585645771,27410.66307059326,1153.7444088868776,3202026.2914200076,84,305,898,5,779.292119516839,Weekly,Wallet Balance,4,55.6309297356354,5,327108.98308224237
cust_6459,50,Urban,Low,157,18658.83058103028,54462.58102211278,8784.207033357914,2929436.401221754,77,137,1687,8,1349.4497655467324,Monthly,Wallet Balance,18,4.683470552203127,6,302442.91523940203
cust_6460,47,Urban,High,487,1425.4719110519034,1704.8587253330031,276.39372969633524,694204.820682277,203,26,1831,37,3042.066930430662,Monthly,Debit Card,10,24.29653950619682,3,78261.44860301238
cust_6461,51,Urban,Low,266,6605.137202660461,7342.92098225296,3203.240638047117,1756966.4959076827,339,262,2481,29,3625.1197030926955,Monthly,UPI,16,4.6538039655817665,4,185746.08973922193
cust_6462,28,Suburban,Middle,256,12802.499252744952,37645.17212104048,2356.816617692,3277439.8087027078,241,135,4425,40,3179.9670217094854,Daily,UPI,6,56.821856514294275,5,344003.99735941604
cust_6463,21,Urban,Middle,39,10543.03976344389,33582.654129319824,2674.9116401534534,411178.5507743117,288,269,2574,39,3568.171061751863,Monthly,Wallet Balance,3,65.95473146631934,2,50381.76954655524
cust_6464,29,Suburban,High,55,10852.823732658959,14321.947096838268,1138.7799631389971,596905.3052962427,195,177,20,15,2907.5223943750743,Monthly,Wallet Balance,14,29.36457807657868,10,69776.76933243673
cust_6465,52,Urban,Low,28,15899.817712726948,74553.65083871286,7333.91137317827,445194.89595635456,205,10,4411,24,4179.164556919104,Weekly,UPI,3,18.897534158840383,4,57651.90731717591
cust_6466,63,Suburban,High,914,3902.1266089009837,15112.418598559043,553.0900404886776,3566543.720535499,214,299,3292,9,4133.6798543573805,Daily,Credit Card,15,3.8814515972126644,7,369071.5321263712
cust_6467,30,Suburban,High,937,19641.6894442495,82595.84641445901,4771.589081589741,18404263.00926178,19,110,617,29,3981.2376692721728,Weekly,UPI,18,1.4853331257406404,4,1846569.6820915418
cust_6468,62,Suburban,Low,118,8754.789963670439,29206.793556866814,3825.9069991607844,1033065.2157131118,159,112,4840,8,2877.290610659155,Monthly,Debit Card,1,39.71538317420827,8,120347.8762659816
cust_6469,19,Urban,High,370,18997.36686346385,69419.72784260588,7917.326950672651,7029025.739481624,212,101,1088,39,4970.6510096904085,Monthly,Credit Card,10,24.672956386366405,1,707493.2484433173
cust_6470,55,Suburban,Low,209,7668.486131291685,19565.689304527194,3348.064173882871,1602713.6014399622,53,274,148,45,195.56006909298873,Weekly,UPI,18,69.45143778437284,9,173969.58010944971
cust_6471,31,Rural,Low,587,12039.715510344196,44753.89010927619,5606.209686545048,7067313.004572043,88,267,4377,6,978.2654995244372,Weekly,Wallet Balance,13,59.039076137335314,5,720596.1677074421
cust_6472,43,Rural,Middle,577,9011.726311749491,44272.19231243369,4185.300870351291,5199766.0818794565,160,266,112,42,4044.3864650768537,Weekly,UPI,11,33.0144291878599,2,524378.4149554073
cust_6473,31,Urban,High,849,13521.943925400887,48555.456816886865,5519.652991065686,11480130.392665353,9,156,1069,47,4131.46259460762,Monthly,Wallet Balance,18,15.102488883116969,6,1158785.3079692314
cust_6474,19,Rural,Middle,868,3680.658340389888,8710.406386196208,1225.5468412890539,3194811.439458423,179,213,2493,48,4093.7641062053226,Weekly,UPI,9,28.1774956002671,4,331220.2618927396
cust_6475,60,Rural,High,612,8018.564371481294,17167.39742783589,2602.9840140664533,4907361.395346552,83,309,1093,39,4363.569680297085,Daily,Wallet Balance,7,6.085797288546764,8,502640.35469450674
cust_6476,41,Rural,High,558,1376.938630927554,6682.81159452584,144.80962562483037,768331.7560575751,151,54,2229,11,2113.0396803808544,Daily,UPI,16,45.21309963589031,8,89334.65576556709
cust_6477,43,Urban,Middle,316,11966.04732563037,20821.032295812118,4655.128742041336,3781270.954899197,25,153,3971,16,4659.167609682669,Weekly,Credit Card,7,62.42341570635922,10,395339.5116850784
cust_6478,47,Urban,Middle,393,19254.007154796564,81344.06847183498,3671.1747542972344,7566824.81183505,225,262,980,24,1045.8523916224249,Daily,Wallet Balance,8,31.91435007126856,7,767519.5549876938
cust_6479,60,Rural,Middle,941,927.6712379961411,2654.113023678891,400.2706280032315,872938.6349543688,194,362,2357,46,4684.742445225539,Daily,Credit Card,13,35.105341550390875,3,97265.49227282412
cust_6480,17,Urban,Low,444,13196.004189786314,36619.426500578724,4242.800830211377,5859025.860265124,118,289,3280,6,2783.3925981255748,Daily,Credit Card,14,67.58729778751359,10,601670.8897274496
cust_6481,46,Suburban,High,668,15504.208293116817,61864.1345803163,7673.019536067159,10356811.139802033,323,325,4438,18,819.4203607792394,Weekly,Credit Card,15,22.98040540016238,4,1049947.4037998137
cust_6482,18,Rural,Low,752,4270.037399310801,6798.5559306365385,786.1539964146684,3211068.1242817226,248,226,3051,16,3680.3855348151687,Daily,Credit Card,7,8.21986931869467,3,329968.6196607647
cust_6483,69,Urban,High,865,5468.755124437255,15668.988066874253,2129.4574730686413,4730473.182638226,78,96,4093,31,1479.3963265126754,Daily,UPI,2,5.896963059458789,1,484593.6201005663
cust_6484,23,Urban,High,259,4039.6059139383065,4618.621822037566,1288.6888511343027,1046257.9317100213,152,174,2595,22,1102.2879156775045,Monthly,Credit Card,1,55.54316455469514,7,118464.64921316339
cust_6485,39,Rural,Low,947,5955.278607159386,21925.116216123286,2815.1956077606137,5639648.840979939,56,344,1971,44,860.3763484664772,Weekly,Wallet Balance,0,16.502419417016196,10,581876.6959237608
cust_6486,30,Urban,Low,648,2210.5503582755496,2726.734062111272,456.2520306223079,1432436.632162556,306,205,4485,31,147.02657018065503,Monthly,Wallet Balance,7,71.92536602632536,8,163240.14993116527
cust_6487,58,Rural,High,882,7413.253946995593,10001.630042533363,917.5757966448518,6538489.981250113,357,55,2981,25,3823.270067316777,Monthly,UPI,5,69.3833242912536,8,668399.363091353
cust_6488,46,Urban,Middle,198,7384.894614334753,32340.7097854846,2345.0456159530513,1462209.1336382811,259,235,4384,7,2432.5213643312222,Weekly,Debit Card,10,61.61818752537689,8,162472.6526816625
cust_6489,24,Suburban,Middle,699,16147.276457542124,44757.355909735976,4983.779507594617,11286946.243821945,23,198,4662,21,4893.6607348340385,Daily,Debit Card,2,36.77604505150182,1,1138671.7940147775
cust_6490,54,Rural,Middle,628,16021.156728858361,28900.608748544833,3599.679762901821,10061286.42572305,162,226,2582,45,2196.357854441489,Monthly,Wallet Balance,13,37.05056662976966,1,1015694.4636450843
cust_6491,60,Suburban,Middle,445,15936.500032554202,53711.39648857032,7882.433861216366,7091742.51448662,265,307,3964,7,4216.752742682983,Daily,UPI,4,67.1828180783377,10,725693.8750773205
cust_6492,17,Rural,High,570,11345.047905246418,34910.22195766346,1450.856569153244,6466677.3059904585,82,281,4084,45,4840.47316517484,Daily,UPI,20,22.110122718730246,5,661915.4940164584
cust_6493,23,Urban,Middle,582,6524.354930458027,17248.002000662127,2138.7359966679446,3797174.569526572,59,105,4860,4,112.31034812195395,Daily,Credit Card,19,35.55531423821505,10,399781.30177859624
cust_6494,22,Suburban,Middle,605,8225.18068284467,38014.056552223126,1678.650515031959,4976234.313121025,66,279,4651,11,526.5944532492178,Weekly,Credit Card,12,29.58397498054209,3,510762.13408547797
cust_6495,59,Urban,Middle,741,6361.692660194015,25432.978444071934,641.0347182291084,4714014.261203765,115,178,1123,26,1739.3188489091167,Monthly,Wallet Balance,20,26.458747673733143,1,476377.76669592195
cust_6496,66,Rural,High,908,11642.73882056462,18702.563648904208,5764.781682799481,10571606.849072674,291,302,1051,19,4350.58093886148,Monthly,Debit Card,4,64.32052013225564,2,1060987.3944378367
cust_6497,54,Rural,Low,649,18760.20263506019,61591.59500293676,5490.082026829076,12175371.510154063,242,205,4671,10,4189.752233818315,Weekly,Debit Card,4,52.43281114144024,8,1233784.2748984972
cust_6498,57,Rural,Middle,617,5697.0907132737275,7719.418923532986,2523.1058713288194,3515104.97008989,334,220,815,35,1833.6751204260754,Daily,UPI,9,68.05669784640669,5,360723.659448776
cust_6499,31,Rural,High,305,9182.447834746134,18168.537119364508,4003.7942257849045,2800646.5895975707,109,141,978,1,999.5201537055459,Daily,Debit Card,12,6.1173746511608265,4,285620.8988829043
cust_6500,50,Rural,High,339,13105.78743348541,60803.53262659759,5568.797787476271,4442861.939951554,304,145,2858,9,4011.6044090795276,Daily,UPI,9,59.73553983219052,2,450896.3917906156
cust_6501,45,Suburban,Middle,529,16895.4512867937,48123.646788429134,4791.666582120914,8937693.730713869,309,14,682,41,2984.5729453109057,Weekly,UPI,7,24.29097497360818,8,905741.0865987315
cust_6502,25,Rural,Low,54,5074.145073612887,23180.84819626672,2325.8385521869673,274003.8339750959,331,158,3655,6,158.00233669964413,Monthly,Debit Card,1,42.95811303366261,6,41231.38222915977
cust_6503,53,Urban,Low,112,5612.996120098007,9340.002319320934,1385.8986506841504,628655.5654509768,32,105,2602,11,4021.079663602153,Monthly,UPI,1,50.95725416831171,8,75159.01671329662
cust_6504,33,Suburban,Low,684,17704.458989796163,32246.317180647722,4662.553677555534,12109849.949020576,213,230,780,15,4784.804331796465,Weekly,UPI,18,11.050495189598983,1,1212652.5927361595
cust_6505,65,Urban,High,928,1614.3598185162023,3892.704042110687,326.5560592785382,1498125.9115830357,88,289,4599,30,210.43495824673798,Monthly,UPI,9,54.14150236014153,3,164905.37367918022
cust_6506,20,Rural,Middle,419,12112.89764328458,29861.9576784822,3382.3332282850038,5075304.1125362385,62,120,1442,26,1429.3680140750953,Monthly,Wallet Balance,14,25.18972749919821,1,513299.72724658635
cust_6507,68,Urban,Middle,974,17210.503767758782,68516.89283707534,8512.316559728108,16763030.669797054,3,182,4500,31,4097.324879239686,Weekly,UPI,15,20.777274568952915,4,1690354.4045400855
cust_6508,44,Suburban,High,305,18435.637579527152,62637.70110668558,6070.786596014869,5622869.461755781,262,185,2759,41,2923.2484134317633,Monthly,Wallet Balance,9,34.47938149872475,5,575443.3219688623
cust_6509,54,Suburban,Middle,438,263.6182121150465,847.0047102019522,113.99882233997927,115464.77690639037,112,217,2201,39,4946.78112330237,Daily,Credit Card,9,56.5886058522907,6,23375.087128987852
cust_6510,49,Suburban,Middle,656,7399.622890108743,25229.02924517282,1519.4176012572018,4854152.615911336,12,31,2261,26,4577.515020006924,Daily,Debit Card,19,30.041069454393607,6,496248.50408113014
cust_6511,58,Urban,Low,85,5152.723074559723,20243.840595339418,2485.5101500134356,437981.46133757645,53,279,3633,24,891.357731629151,Weekly,Debit Card,18,39.71031051676836,7,60018.46726794307
cust_6512,60,Suburban,Middle,524,11364.971449606717,51952.31387971125,1196.3824468088137,5955245.03959392,148,225,3120,39,3370.141323197067,Daily,UPI,3,17.932532318001446,6,609979.4332977935
cust_6513,38,Urban,Middle,252,12660.916913504449,33664.869432178595,5977.194661697432,3190551.062203121,134,310,2545,4,3266.4349003764332,Daily,Debit Card,1,23.570741087768884,3,325911.8887701239
cust_6514,20,Rural,High,728,19995.491807334518,84215.0882618245,9181.960953357117,14556718.03573953,84,175,4041,3,554.2863977759388,Daily,Debit Card,8,67.84279230332659,2,1465776.660375065
cust_6515,45,Rural,High,126,10260.122313009522,30579.140622019237,1302.4454389882521,1292775.4114391997,184,177,1370,43,447.5946832250238,Monthly,Credit Card,10,66.24960934088455,8,144093.74380230746
cust_6516,21,Urban,Low,610,11033.822905958023,42902.95671610606,3772.8909603490565,6730631.972634394,169,84,2389,42,2847.2205852033862,Monthly,Credit Card,2,64.0192287021313,6,686617.5869708377
cust_6517,61,Suburban,High,904,8292.127021034781,37308.7269074924,3433.7500723262838,7496082.827015442,49,56,2828,14,2014.8656509189673,Daily,Wallet Balance,6,28.581797744500307,1,756656.8498760847
cust_6518,59,Urban,Low,405,2962.0679843931275,3343.7579601922707,774.6493568342748,1199637.5336792166,108,92,1462,12,2727.2295760463376,Daily,Credit Card,5,3.083622670462574,10,132724.1385798985
cust_6519,19,Urban,Low,304,6073.459559209164,19353.194410802505,830.5026286445361,1846331.7059995858,193,8,553,32,1194.142274546548,Weekly,Credit Card,0,66.25250941673734,10,198342.09946268532
cust_6520,44,Urban,Middle,904,4947.228505043526,24525.996655295865,2136.0152359175004,4472294.568559348,340,150,2572,4,2783.3151758685476,Daily,Credit Card,11,29.45336214625002,9,460381.7992680005
cust_6521,38,Rural,Low,28,16026.381630053358,47837.108995200564,4593.150189692143,448738.685641494,214,62,715,5,1916.9765090211272,Weekly,UPI,17,58.053691228287484,2,47845.38030963884
cust_6522,21,Urban,Middle,848,10920.870266830723,48676.663822179195,2242.0551088046814,9260897.986272454,360,54,4295,44,4437.6875899686165,Daily,Wallet Balance,8,37.61307072585445,10,946860.9548322612
cust_6523,47,Rural,Low,266,5930.910668004688,10341.13233952257,761.1859818114486,1577622.237689247,95,163,3389,24,1530.4333133111513,Monthly,Debit Card,4,64.43085648312766,5,171175.00711226914
cust_6524,57,Urban,High,52,9786.96712884113,33443.51868333673,3484.8330329274486,508922.2906997388,31,119,3742,24,4354.172770630295,Weekly,Credit Card,12,9.302336120916257,2,60599.142684658735
cust_6525,33,Rural,High,655,4385.109013077356,19650.655107134702,512.7102102114494,2872246.4035656685,156,108,4044,9,1949.9618137676155,Daily,Wallet Balance,17,59.9137345892094,9,304237.65944968304
cust_6526,30,Urban,High,644,3710.6917399586264,10115.837448023638,1545.2713609397154,2389685.4805333554,12,344,3163,11,2890.8294431097747,Weekly,Wallet Balance,14,62.585854543412786,9,253949.13333178067
cust_6527,55,Urban,Low,858,17200.2453224653,50687.20059055393,7022.873955021432,14757810.486675227,272,271,3651,2,1431.885201048731,Daily,Credit Card,14,21.59539504002014,3,1485567.1060669986
cust_6528,47,Suburban,Low,511,18896.768980778117,25096.26255142061,4330.706343520452,9656248.949177617,225,114,3135,28,4045.4447512984552,Monthly,Debit Card,5,45.392140667134825,2,974672.1725421125
cust_6529,24,Suburban,Middle,207,1609.4920104614878,1880.9945906972716,465.0062824020206,333164.846165528,163,237,2833,28,4218.23277004887,Weekly,UPI,6,4.906437616616133,8,47673.368231528366
cust_6530,52,Urban,Middle,996,15300.005316656545,43984.96321897931,5625.625942459899,15238805.295389919,44,261,3495,42,4045.2518860871282,Weekly,Wallet Balance,12,23.252271682416154,9,1542047.9035959484
cust_6531,25,Urban,Middle,992,9071.69761318153,39678.710224487026,4387.522399638364,8999124.032276077,324,17,1337,23,3199.1823624370436,Monthly,Debit Card,11,27.457003522719248,2,905286.8120463892
cust_6532,35,Urban,Middle,574,7785.543109751984,36789.00418858198,2398.417602453401,4468901.744997639,226,92,2421,23,1523.9204865418742,Daily,Credit Card,9,7.734840137057467,9,462270.21425649297
cust_6533,21,Urban,Low,875,13791.332077860943,50126.141257120726,6877.349710964317,12067415.568128325,253,117,4131,24,3182.4414988401854,Monthly,Wallet Balance,0,31.76656861724077,3,1218812.3360634125
cust_6534,63,Suburban,Low,511,5332.411169833969,22959.19965714221,1226.6802128597508,2724862.1077851583,233,358,3011,46,4797.558387084552,Monthly,UPI,10,47.003328171171425,1,281709.4315849736
cust_6535,18,Rural,Middle,998,421.4187134089118,1660.1438964916651,130.89129484574093,420575.875982094,259,219,2659,48,3241.9267689131325,Weekly,Wallet Balance,15,47.094089654180614,6,56554.62421375283
cust_6536,57,Urban,Low,644,4287.9169279221,16319.568735376888,627.0916561326051,2761418.5015818323,287,149,1164,36,4781.965037613224,Daily,Wallet Balance,0,34.36663523261702,2,281678.86763937667
cust_6537,26,Suburban,Low,553,3706.6522834162865,15108.805449978852,1195.676435469046,2049778.7127292065,180,357,2735,4,1522.902263710516,Weekly,Wallet Balance,17,9.76338347907107,1,211086.4201410654
cust_6538,58,Urban,Low,201,690.6471372557147,2086.59128737359,217.22601449386855,138820.07458839865,223,51,4813,10,4230.005353339532,Weekly,UPI,10,6.592194488331345,4,26393.004782170097
cust_6539,32,Urban,Low,611,6433.095166366163,18216.932766768172,2827.5097927343604,3930621.1466497253,116,54,4713,39,3592.3424181781734,Weekly,UPI,8,59.39447389689949,9,413591.9434558834
cust_6540,47,Rural,Middle,823,9495.625484947655,15540.294627204219,4734.714796690598,7814899.77411192,5,139,4718,42,4096.020433165865,Weekly,Debit Card,13,40.729588009003706,8,801077.9671946091
cust_6541,19,Urban,Middle,284,14719.215654041061,64400.41412927838,7278.228889407611,4180257.2457476617,261,158,178,21,3553.8148336106333,Monthly,Debit Card,10,54.242707509194176,3,421704.81715796085
cust_6542,19,Urban,Low,357,6519.969896597011,7683.494517588398,1268.2676626184696,2327629.253085133,66,346,1037,14,2401.8143258532177,Daily,Wallet Balance,0,3.3456894814987366,8,243036.01814558674
cust_6543,32,Rural,High,47,3898.8599104982904,8069.768560860957,917.7067114742026,183246.41579341964,15,237,3834,8,3432.874900144192,Monthly,Debit Card,10,32.34638771334751,6,31076.20412926987
cust_6544,56,Rural,Middle,137,4620.089187379572,14228.325066467689,969.5848537192677,632952.2186710014,149,113,4778,49,4660.449563549209,Weekly,Credit Card,8,65.16906711992084,5,80420.99708532552
cust_6545,34,Rural,Middle,130,17824.629812442672,87098.13654113689,3206.148614725604,2317201.8756175474,101,292,4805,5,2087.705919152122,Weekly,UPI,1,51.2733519930973,1,241786.3346021787
cust_6546,20,Rural,High,195,4102.360924283202,16999.73966835754,656.6009380069977,799960.3802352244,267,346,2557,25,4758.726461364804,Weekly,Credit Card,9,55.41061901863986,9,94230.67479284004
cust_6547,47,Suburban,Middle,629,17586.02094365504,43519.86045562993,5358.418463488917,11061607.17355902,218,234,1839,5,246.999932962782,Monthly,UPI,2,34.447268636232174,2,1112215.2173894206
cust_6548,37,Suburban,High,364,8947.50891980103,34499.747289351435,4017.4271471848347,3256893.2468075748,42,120,3568,31,70.86340968995574,Monthly,UPI,12,53.89682689809555,9,344889.8929759125
cust_6549,21,Suburban,High,432,18688.664642647043,88312.8652468177,6278.401330984595,8073503.125623522,66,91,4423,42,2469.0142636292935,Daily,UPI,10,48.72370663775559,5,824161.8054305377
cust_6550,50,Urban,Low,69,8167.761804730926,25773.64849539532,3667.859712949141,563575.5645264339,350,210,4812,19,4242.564760789046,Daily,UPI,17,10.493404229692546,3,68760.27407224887
cust_6551,37,Rural,Middle,458,3561.881846778289,10143.38743338647,1723.2307835813558,1631341.8858244563,317,228,3986,34,1239.176796651848,Weekly,UPI,13,7.4703376752916215,10,183886.6001841197
cust_6552,16,Rural,High,540,10985.10828493464,35283.87219202997,2782.0508275476705,5931958.473864706,316,98,3176,42,3467.1192792391525,Monthly,UPI,4,13.535964943779838,7,609014.2877468511
cust_6553,35,Suburban,Low,335,11758.254990952864,26410.45363587514,5106.223562739385,3939015.4219692093,120,316,3313,2,2734.5248543665402,Monthly,Wallet Balance,7,6.646351388111398,1,400360.2797697377
cust_6554,37,Urban,Middle,526,12713.431172432662,58855.49778852103,1537.4871987971194,6687264.79669958,245,90,491,17,1453.9755449093077,Weekly,UPI,9,42.03509481003041,5,675681.4918975034
cust_6555,63,Urban,Low,558,8235.819402205849,34500.89548259016,2408.3945821365655,4595587.226430863,287,278,4896,34,1428.9669686108841,Weekly,Debit Card,5,69.53082804885928,5,477036.2391587809
cust_6556,26,Urban,Low,983,981.5408024819587,3751.3865695919903,242.7533052531708,964854.6088397654,48,24,4210,9,366.3810038863596,Weekly,Wallet Balance,14,55.91976696323398,7,112622.27038203336
cust_6557,28,Suburban,High,909,12538.131259760745,42082.5865804806,2281.1970609907607,11397161.315122517,288,75,309,35,2681.0701153705495,Weekly,Debit Card,7,53.91332130483952,8,1150493.5964545663
cust_6558,57,Urban,Middle,16,18661.272783796765,91027.80597462565,5138.514401263474,298580.36454074824,313,316,2598,29,2250.7045666602216,Monthly,Credit Card,3,59.935504182085324,8,44828.68417074472
cust_6559,18,Urban,Low,990,19151.59698382955,41957.75758651389,5314.204553951184,18960081.013991255,255,149,1701,25,1447.1150914900427,Weekly,UPI,8,64.9845599100669,1,1902186.5438533805
cust_6560,24,Urban,High,936,11941.738503541683,25466.24290544068,5056.321205750839,11177467.239315014,351,336,805,29,4852.161791850135,Daily,Credit Card,4,22.584116258818767,4,1123830.6430355762
cust_6561,27,Rural,High,456,407.54148890909204,802.2671556971985,182.40230278735035,185838.91894254598,155,164,4019,30,4092.373745240045,Weekly,Debit Card,18,7.404321140145469,6,33575.705021634574
cust_6562,38,Suburban,Low,510,2129.709232167758,8448.777917037673,772.6162767196819,1086151.7084055564,338,7,4207,3,2624.754211512337,Weekly,Wallet Balance,16,54.345723780732584,10,126016.79373479947
cust_6563,29,Rural,Low,209,16681.47061013116,69881.05848790218,5894.485434313086,3486427.3575174124,261,53,1892,23,2608.5212411172424,Weekly,Credit Card,1,31.30525584828041,2,355422.47513118264
cust_6564,48,Rural,High,158,16596.59130869031,56236.83109454589,2391.119928291929,2622261.426773069,17,156,1326,0,968.0584244293233,Daily,Credit Card,12,68.12167842264635,7,271394.11346509226
cust_6565,33,Suburban,Low,337,18920.851949314558,68265.20097600378,6245.862626471932,6376327.1069190055,203,280,1917,25,3245.6361856861286,Monthly,UPI,16,67.2755658637004,9,651343.8925990575
cust_6566,64,Rural,Low,739,11279.850713107595,27024.75203107556,2366.263476421745,8335809.676986513,166,309,2624,48,4768.177466181669,Daily,Credit Card,13,70.1602240551733,10,851244.8789655606
cust_6567,56,Urban,Middle,961,17277.687726424097,20025.36134089011,3764.8961205077403,16603857.905093558,48,269,4410,28,4491.447553803853,Daily,Credit Card,10,56.013901892259966,5,1674760.066732454
cust_6568,24,Urban,High,241,16499.489644380727,33238.93754679122,2275.4423218705374,3976377.004295755,229,334,2241,37,423.85513627550273,Monthly,Credit Card,6,44.51373006619832,5,410607.77286143776
cust_6569,38,Urban,Low,58,11792.521916079932,39354.156362367044,4178.647843071253,683966.271132636,213,95,1973,35,265.48595322904544,Daily,Debit Card,1,55.453389961046035,5,80709.88413664908
cust_6570,25,Urban,High,984,15674.914691807402,66645.51647803721,5227.950275399167,15424116.056738483,216,328,4040,8,4806.225230140792,Monthly,UPI,2,20.54223079477811,9,1557888.493058778
cust_6571,34,Suburban,Middle,816,2522.953784804304,10366.261834278024,474.5903812872888,2058730.2884003122,305,1,3978,41,999.5292267180356,Weekly,UPI,10,1.1561747427924534,5,222429.2642266722
cust_6572,62,Rural,High,305,12787.663110033605,21968.558893274847,2624.217336566485,3900237.24856025,169,360,1315,31,2752.070436856365,Monthly,UPI,2,33.73078197378507,4,398377.68963759684
cust_6573,20,Rural,High,345,19069.484617180507,22993.695463823995,7803.242152382542,6578972.192927275,22,115,3429,36,373.54902971466487,Daily,Wallet Balance,0,46.41840110392674,8,676168.4447778702
cust_6574,62,Urban,High,642,3247.5303938037614,14296.40872037211,1354.78311884132,2084914.5128220147,275,337,2572,39,4216.487787161432,Weekly,UPI,18,60.56354946280908,4,219427.20738862077
cust_6575,67,Urban,Middle,729,14883.413209182023,19383.516347096338,4423.854346553801,10850008.229493694,113,41,610,17,589.3225579329913,Daily,Debit Card,13,4.605421314734238,8,1095626.1616704029
cust_6576,38,Rural,Middle,14,6422.508088894259,16526.687155758238,1025.0392160588347,89915.11324451963,357,187,2867,23,3218.7857404965516,Weekly,UPI,16,4.2471392053271035,7,22416.118454203686
cust_6577,45,Suburban,High,359,16343.907435119423,22503.9690851434,1997.8294357111104,5867462.769207872,203,269,1489,39,283.139900896745,Daily,Credit Card,18,67.50674160080119,8,601482.706970339
cust_6578,40,Rural,High,377,13947.246564776295,45414.95232145961,2909.2219237950203,5258111.9549206635,33,27,203,17,783.359382219288,Weekly,Debit Card,18,15.292374158337822,2,529525.5158009566
cust_6579,43,Urban,Middle,243,18524.2234095564,45446.32430615027,7270.2818594429145,4501386.288522205,89,123,3389,38,2560.705388216626,Weekly,Credit Card,20,49.867187768432814,4,463436.2761581122
cust_6580,49,Urban,Low,993,14241.589039680966,25776.912591230437,4846.792330357719,14141897.9164032,134,40,1399,7,228.4262921953173,Daily,Debit Card,18,11.430844350753427,3,1420573.5784942224
